%=SNX 2.02 ASU 18:074:83704 ASU 14:213:00000 14:244:00000 P 00437 2            2
*-------------------------------------------------------------------------------
+FILE/REFERENCE
*INFO_TYPE_________ INFO________________________________________________________
 DESCRIPTION        Swarm monthly gravity field
 CONTACT            ales.bezdek@asu.cas.cz
 SOFTWARE           ASU Decorrelated Acceleration Approach (gpest_10)
 INPUT              Swarm kinematic orbits
*Internal info:
* komb_multi_01_SW_2014_0801_NormMtx_nmax020 
* pg: sinex_asu_01c, 15-Mar-2018 23:15:03
-FILE/REFERENCE
*-------------------------------------------------------------------------------
+FILE/COMMENT
 modelname              ASU-Swarm-2014-08-nmax20-orbits-IFG
 earth_gravity_constant 3.986004415e+14
 radius                 6378136.3
 max_degree             20
 norm                   fully_normalized
 tide_system            tide_free
-FILE/COMMENT
*-------------------------------------------------------------------------------
+SOLUTION/STATISTICS
*____STATISTICAL_PARAMETER_____ _______VALUE(S)_______
 NUMBER OF OBSERVATIONS                       23440104
 NUMBER OF UNKNOWNS                                437
 WEIGHTED SQUARE SUM OF O-C           29635203.5899576
-SOLUTION/STATISTICS
*-------------------------------------------------------------------------------
+SOLUTION/ESTIMATE
*INDEX _TYPE_ CODE PT SOLN _REF_EPOCH__ UNIT S ___ESTIMATED_VALUE___ __STD_DEV__
   128   257  8.17791890960691e+17 -6.82850478827220e+18 -4.15347809778646e+18
   128   260  1.27352059996688e+19 -2.09274739724946e+19  3.30257376300155e+19
   128   263 -1.03291469109552e+20 -4.01931855187753e+19  8.17887011671164e+19
   128   266  8.23808800186546e+19  3.85250641916952e+18 -4.45797739349207e+19
   128   269 -2.48158248074239e+19  8.78285112806769e+19 -4.72192662608733e+19
   128   272 -1.40421283995531e+20  1.55226416143726e+20 -5.54408327723759e+19
   128   275 -3.25922566597796e+19  4.64322187169995e+19  4.00818366546629e+19
   128   278 -1.55924954910861e+18  7.09409261245109e+18  4.19022822652498e+18
   128   281  1.86637706470251e+19  5.72031020562505e+18  1.33768480473455e+19
   128   284  8.11824127142216e+17 -6.21379490946583e+18  5.20602911036253e+18
   128   287 -8.83336996430890e+18 -1.36218638804470e+19 -4.01802403683161e+18
   128   290 -1.84771054884239e+19  1.46874243847988e+19  3.74101911684415e+19
   128   293 -8.17854302164751e+18 -4.31018258050625e+19 -1.48945055150012e+20
   128   296  4.73961825167947e+20 -1.32423489892247e+19  2.04227973068698e+20
   128   299 -3.69542102257507e+19  3.46417503720492e+19 -5.76766374863447e+18
   128   302  6.40724819437712e+19  1.72171262021044e+20  3.20075153100935e+20
   128   305  1.92365479856488e+19 -3.63591709780457e+19  3.83758682158051e+19
   128   308 -8.24866172683530e+16  9.31400201735569e+18 -6.59488125414856e+18
   128   311 -3.09402434730539e+19 -4.98223981990356e+19  7.16079472861352e+18
   128   314  5.34584024997320e+17  2.25338325296801e+19  1.86058966599374e+19
   128   317 -6.35248066857531e+18 -1.40712899752602e+19  1.08457553148526e+19
   128   320  2.57200972267077e+18 -1.92871271065884e+18  1.39378962673850e+19
   128   323  6.59307985140396e+18  1.58082963862232e+18  1.94324092774721e+18
   128   326 -5.61038715317349e+18 -6.99706241468013e+18 -6.94645562185870e+18
   128   329  1.30790374626808e+19  1.93921142371364e+19 -6.03293067038448e+19
   128   332 -2.95267387253314e+19  7.05436840088817e+18  5.33231649891944e+19
   128   335  4.64524875961719e+19 -2.82305906907573e+19 -2.20323655333195e+19
   128   338  1.06403229176582e+20 -3.32863361982187e+19 -1.50871072828769e+20
   128   341  1.57809720217397e+20 -1.37862745490961e+20  1.68549174450899e+19
   128   344  2.91579462963385e+19  4.58693523818849e+19  2.44223087707169e+18
   128   347  9.63880063174572e+18  1.48417684542968e+19  6.03147668682006e+18
   128   350 -3.62050103833953e+18 -1.77229913260222e+19 -1.76941458315297e+18
   128   353 -6.45660389578117e+18 -3.97867054545252e+18 -8.02167215190517e+17
   128   356 -2.01072478682552e+19 -1.77508861133515e+18 -2.26794125676312e+17
   128   359  8.48266445514002e+17 -1.21350194291295e+19  4.59914646053826e+18
   128   362 -4.83092879197342e+18  1.10662401921434e+19  1.41196724041980e+19
   128   365  4.95056580393637e+19 -9.50396798889259e+19 -1.03284895707390e+20
   128   368  1.68752069740986e+20  1.84544706350570e+19  1.11915086408818e+20
   128   371  1.58377013765345e+18  6.01263028679294e+19  4.33163757029393e+18
   128   374  6.06418336966875e+19  1.70323495706739e+20  2.84580651912538e+20
   128   377  2.86581012249270e+19 -4.30133239212928e+19  3.67535502295119e+19
   128   380  8.63281210708822e+18  1.55488745790172e+18 -1.05728125890493e+19
   128   383 -5.44918794395169e+19  2.92514422347055e+19  2.13662737707106e+18
   128   386  2.65605276449028e+18  2.32865084045832e+19  4.24694580473584e+18
   128   389 -3.66738081926692e+18  1.35864048521462e+17  4.99866144864621e+19
   128   392  2.02623117514177e+19  1.18004220290411e+18 -8.47233582713710e+18
   128   395 -1.30879929212967e+19  8.40898630151718e+17 -1.86443008321457e+18
   128   398 -5.85724559539459e+18  1.54323459009845e+19 -1.12933931640623e+18
   128   401  7.92286017947596e+18  9.72536729473552e+17 -9.51815498057339e+18
   128   404 -1.82535118067770e+19  1.44340565189071e+19  1.03581945823358e+19
   128   407 -3.11558565314088e+19 -1.33682587673063e+19 -1.74716875031603e+19
   128   410  3.58832908259786e+19  4.62786098781501e+19 -2.57574194858212e+19
   128   413 -1.35230504485579e+19  1.04429834325379e+20 -3.13711150515529e+18
   128   416 -1.27763669424478e+20  1.09144511764418e+20 -1.59116948151601e+20
   128   419  1.22138224623325e+20  3.55507083438420e+19  5.17165853599499e+19
   128   422 -9.59673978901034e+18  2.01687673263546e+19  1.63793560615713e+19
   128   425  1.37606980609779e+19 -2.05764382549140e+19 -4.01390504481021e+19
   128   428 -1.47243209196380e+19 -2.31696630562279e+18  1.01262174864713e+19
   128   431 -2.61088457083207e+18 -9.26672324578576e+18  6.16065938844824e+18
   128   434  2.01307013270675e+19 -3.83227997920784e+17 -6.26539207251920e+19
   128   437  1.21577123357088e+20
   129   129  1.22364915120850e+22 -2.45724810501379e+20 -3.95695601678353e+20
   129   132  4.27921717627478e+20 -1.67167358446203e+19 -2.25764013579608e+18
   129   135 -4.22880652205712e+19 -2.82153672401013e+19  3.03572012104091e+19
   129   138 -3.95857784522406e+18  3.75391855531107e+19 -2.94039238031965e+19
   129   141  6.13840287868523e+19 -4.14931671105842e+17 -1.62264067300053e+19
   129   144 -6.50096846022858e+18  3.84630043947041e+18  6.64039459873765e+18
   129   147  4.42339363114949e+17  1.25249078083999e+20  1.68763768992199e+20
   129   150  1.78012019615074e+20 -4.14822012738978e+19  1.47229549595983e+19
   129   153 -4.06089541864529e+18  2.71680087123752e+20 -1.76884923820946e+20
   129   156 -6.72016641919036e+19 -1.31945623999219e+20 -1.78181814389991e+20
   129   159 -1.04388010262173e+20  3.83126542463061e+19  4.98966545939495e+19
   129   162  1.19906093530662e+19 -3.44088089429191e+18  3.28731481854247e+19
   129   165 -1.90543685876116e+19 -1.74188601435420e+18  5.97855768968777e+18
   129   168  1.26404088882241e+19 -8.80067612434978e+19 -3.49972692014278e+19
   129   171 -1.06367096873344e+19  5.25997448767141e+18  3.31379820885121e+19
   129   174  1.36465110795728e+19  2.10346257832973e+20 -6.16684316417702e+19
   129   177  4.69931783733800e+21 -1.60010794509844e+19 -1.32823712375613e+20
   129   180  3.60921164911584e+20 -1.19881607598508e+19 -3.48401738856704e+18
   129   183 -6.77878805436228e+19 -4.34747459161437e+19  3.09073957018349e+19
   129   186 -4.70259260261781e+19  3.40453807894205e+19  4.64691768221039e+18
   129   189 -3.83682506613484e+17  6.12504084469309e+18  1.15191167615883e+18
   129   192  7.25979273223102e+17 -3.66418283759368e+19 -1.05368062365694e+19
   129   195 -1.49872847945071e+19 -1.79039098331226e+18  3.51412189029344e+18
   129   198  3.22486415628282e+18  1.49908740012434e+19  4.27305036658516e+19
   129   201  4.83496231358874e+18  4.86340936082046e+19 -3.36659283476669e+19
   129   204  2.82597701539252e+19 -1.45384230407004e+19  2.38071040554581e+20
   129   207 -4.50758355670330e+19 -6.91197700190331e+19 -8.99892810891748e+19
   129   210 -2.06002342524662e+20 -7.76803508541509e+19  1.32187012311419e+19
   129   213  1.63271430749609e+19  1.66611669559268e+19  2.65605999051471e+19
   129   216  2.44211904465557e+19 -2.31981026988938e+19  4.18443450514439e+18
   129   219 -9.26068394899536e+18  5.96841650600826e+17 -1.57601317823130e+19
   129   222 -1.95718346938268e+18 -6.87375876469199e+18 -3.11920110291839e+18
   129   225  2.36335000823759e+19  5.12917295555264e+19 -1.17264091342650e+18
   129   228 -4.77271310769703e+17  3.42501020909741e+19 -1.35484836544013e+18
   129   231  2.10517667744541e+20  1.13047219091842e+20  2.57611189055133e+21
   129   234  5.29952860317287e+19  1.07665645975437e+20  2.24929846650541e+20
   129   237 -1.86553291921006e+19 -1.84150197991797e+18 -6.18686172241874e+19
   129   240 -3.90720979428316e+19  3.20240042923663e+20 -5.74018294637863e+19
   129   243  1.08664291863237e+19 -1.87762151697188e+19  1.59985403349815e+19
   129   246  1.81467204778698e+19  1.07816955002053e+19 -5.02371074648527e+18
   129   249  2.55101216021752e+18 -3.41555921464875e+19  4.40584229188559e+18
   129   252  1.63113303896552e+19 -1.20587035074232e+19  1.67096374868734e+18
   129   255  1.80179973568157e+18 -3.84352073469510e+18  1.39907521388596e+18
   129   258 -9.26823105520380e+18  6.86797189445002e+18  1.82884344965244e+19
   129   261  2.15812873388249e+19 -1.13113623029485e+19 -3.21644664120831e+19
   129   264 -9.90483909405770e+19 -4.38973695820733e+18  1.33711133654240e+20
   129   267 -5.76701255569872e+18 -2.31666404130642e+19 -3.70787357602120e+19
   129   270 -2.60461243041863e+20 -1.45949734328888e+20 -1.03763081231374e+19
   129   273  2.30911241146643e+18 -1.62186951462394e+19  2.22607312473709e+18
   129   276 -9.29768006701626e+19  6.40943102668054e+19  2.26069755030904e+18
   129   279 -1.44666114787408e+19  8.29251276475972e+18  9.82163419844705e+18
   129   282 -2.39019817781798e+18 -1.06654665328285e+19 -8.34137807773498e+18
   129   285  6.60102598890968e+18 -8.26437535320952e+18 -7.72403004939385e+18
   129   288 -3.66242277752303e+18  4.16362663675406e+18  1.56657475613629e+19
   129   291 -5.12190221054014e+18  3.88474098914799e+18  1.71133309034325e+19
   129   294 -2.64270779645808e+18  7.26310475987238e+19  5.38842728180884e+19
   129   297  8.36468868515786e+20  1.50284517121485e+20  2.34247523614462e+20
   129   300  1.32429428261658e+19  6.60379819601259e+18 -1.52436532916269e+19
   129   303  2.74062645416746e+18 -1.89505142249400e+19  3.48080429172477e+20
   129   306 -8.09198222386867e+19 -1.55364211748348e+19 -1.15448957181980e+19
   129   309 -1.50840688295777e+19  4.16513804618939e+18  7.38132178642099e+18
   129   312  1.80415329762959e+19 -5.95396831833215e+19  1.77669447462792e+19
   129   315 -6.61797701791915e+18  2.39390449373684e+18  1.57601994038008e+17
   129   318 -3.75089070629170e+18 -3.35467242554520e+18 -8.09802117006630e+18
   129   321 -1.74063194047357e+17  1.24521418509430e+19 -1.98756122303605e+18
   129   324 -4.03571635520469e+18  3.50239943694481e+18  3.61327985145122e+18
   129   327 -1.05639208112995e+19  2.75331099439415e+18  9.10244167845669e+18
   129   330  6.79792591724282e+17 -1.56184929803771e+19 -7.05001214071333e+19
   129   333 -1.33854968227760e+19  2.65561100952518e+19  1.88671128428838e+19
   129   336  6.83130190037783e+17  2.21137642551105e+19 -1.84024503597375e+20
   129   339 -1.16083246118104e+20 -1.79368814757205e+19 -3.24868961120206e+18
   129   342 -1.44146309544876e+19  1.53233217257101e+19 -1.52555635980206e+20
   129   345  1.30737341933256e+20  9.73872981928365e+18 -2.17497106705892e+19
   129   348 -5.25881220375980e+18  1.83451911000150e+19 -2.24162436954012e+19
   129   351  8.06626816849547e+18 -2.41710505028893e+18  1.03910769065570e+19
   129   354  2.17873613309076e+16 -6.91849659485554e+18 -1.54899450008098e+18
   129   357 -1.28369608626348e+19 -2.36913530420484e+18 -4.71430461837877e+17
   129   360 -1.83099586526834e+18 -1.60572158277799e+18 -1.18448073163512e+19
   129   363 -1.76125835799181e+18 -5.06282051818999e+18  1.42190613833201e+18
   129   366 -2.10051250558578e+18 -2.43776265814801e+19 -1.55501370657838e+19
   129   369  1.28675440497065e+20  1.45430101000278e+20  1.85854650726968e+20
   129   372 -4.66870718798202e+19  2.98934326374677e+19 -6.12412063674372e+18
   129   375  1.84472229773495e+19 -2.30718018171885e+18  3.52862883599435e+20
   129   378 -9.03617620888410e+19 -2.91930517140378e+19 -9.10330882962857e+18
   129   381 -6.51398567374060e+18  7.49075997523397e+18 -5.12447916245505e+18
   129   384  2.36951304061515e+19  1.17237109569915e+19  5.28469080685522e+19
   129   387 -1.42245482236303e+18  2.30411735051703e+18 -1.29791177240023e+19
   129   390  1.37726648810059e+19  3.26317876496200e+17 -5.00700195548594e+18
   129   393 -3.10027177317180e+18 -3.06256275714673e+19 -2.74366722114640e+19
   129   396  2.00272034488174e+19  8.72585400658343e+18 -4.86375850737920e+14
   129   399 -7.76846269423146e+17  4.40133005081803e+18 -6.67581770700640e+17
   129   402  8.68145843136225e+18  3.38814815816089e+18 -2.12146126787030e+19
   129   405  1.47580719550532e+19  3.04792309166024e+18  1.73815615940301e+18
   129   408 -3.17034030409130e+19 -2.29453482197866e+19 -5.49241937374441e+18
   129   411  2.28900331216263e+19  2.70593306197781e+19  1.12887923622931e+19
   129   414 -1.07494888784815e+20 -6.75354413041488e+19 -1.92718133043387e+19
   129   417 -2.09162187015016e+19 -3.05405763237363e+19  1.77828995385047e+19
   129   420 -7.30073938086539e+19  1.69921029917752e+20  4.57120804701180e+18
   129   423 -2.21641116245026e+19 -2.09764949685975e+19  1.05261351265184e+19
   129   426 -1.21920700179720e+19 -1.10712572725847e+19  6.00928105839320e+18
   129   429  8.71983166519433e+18  4.14007461902618e+17  6.86152122191519e+18
   129   432 -1.86457355924158e+18 -2.11086318921263e+19  5.71972471607926e+18
   129   435  8.38404083223472e+18 -3.99412991977036e+19  7.24386776010550e+19
   130   130  1.23309852111656e+22 -4.26354826231429e+20 -4.26770771585898e+20
   130   133 -3.17704153973687e+19  6.26180051872586e+18  1.45720450424199e+19
   130   136 -2.14943975833798e+19  2.22489021280178e+19  4.02509621712212e+19
   130   139  9.09453580240610e+18  6.18245600824989e+19 -1.18141960256451e+19
   130   142  1.40310926924943e+19  1.58199885305739e+19 -1.84886861925932e+19
   130   145  7.45092020920725e+18  6.35894429611521e+18 -2.35371276931735e+19
   130   148 -3.23401974352228e+19  5.52436190636255e+19  2.67699678159389e+19
   130   151  1.69559066878673e+20 -1.57352558429271e+19  6.88715173019522e+19
   130   154  8.23371204995284e+19  3.45860111214611e+20  1.01599346104334e+20
   130   157 -2.06390865963764e+20 -1.01941198973778e+20  2.52865484654810e+20
   130   160 -3.94800059886905e+17 -1.75148631253957e+19  2.67584802219132e+19
   130   163  6.31504399082294e+18 -2.80469509451531e+19  5.13694908011032e+19
   130   166  1.25741365186604e+18 -1.35082226858849e+19 -9.19015074932643e+18
   130   169  5.22151450858725e+19 -8.75133831572854e+18  5.76101241488090e+18
   130   172 -6.03935751632252e+18 -1.60738782549201e+19  4.61160734594845e+19
   130   175  3.18886775172926e+19  2.33532257543188e+20 -5.70318615075197e+19
   130   178  4.64698263101380e+21 -4.06919338762800e+20 -1.63165959536964e+20
   130   181  2.04097367295772e+19 -1.26481998371596e+19  2.04639247416379e+19
   130   184 -3.92574130445602e+19  3.45450598855043e+19  9.49679163696146e+19
   130   187  2.72714215851226e+18  5.10531481874846e+19 -9.16487391980066e+18
   130   190  7.88861374549085e+17 -6.00413277378750e+18 -9.83023511790251e+18
   130   193  1.92431828084923e+18 -9.99617597518747e+18 -9.70367056601225e+18
   130   196  2.88151363320372e+19  1.15029952043456e+19 -1.45035875762928e+19
   130   199  4.55851933934739e+18 -4.67930359780811e+19  3.70358584579814e+19
   130   202  3.57984550175883e+19  3.90948455533268e+19 -1.22266326592701e+19
   130   205  5.61852262298202e+19  3.38489988724525e+19  2.71945921054079e+20
   130   208  1.13391459067234e+20 -2.49647543559496e+20 -1.77381593459391e+20
   130   211  1.34757398523943e+20 -4.88320476155042e+18 -2.31920809977113e+19
   130   214  4.76659094894868e+18  6.49729455133180e+19 -1.36058366162509e+19
   130   217 -3.16079260106408e+19  1.18486465524723e+19 -1.02910435880502e+19
   130   220  1.73802805457889e+19  6.44945712780544e+18  1.64271070734999e+17
   130   223 -2.69007279769535e+18 -6.63918628327587e+18  8.12855493311592e+18
   130   226  4.66709106464713e+19 -8.55001594221382e+18 -1.15551325508394e+19
   130   229  5.18950010120714e+18  3.87807691264689e+19 -1.34775366556716e+20
   130   232  2.26734325621579e+20 -9.65757773812020e+19  2.53434820478460e+21
   130   235 -2.61904452206048e+20  9.67310742763591e+19  1.00362495501397e+18
   130   238 -6.94673689506412e+18  2.63994746563971e+19 -1.42704595870858e+19
   130   241  2.26436417696168e+20  2.51608754212134e+20  3.27609361980594e+19
   130   244  2.04424100921309e+19  2.78488379375526e+17  1.64245865411309e+19
   130   247 -1.41622170718412e+19  3.94683277857540e+18  2.24784146329530e+19
   130   250 -2.78768483262331e+17 -2.78764218035261e+19 -1.52445478410340e+19
   130   253  1.92483248291742e+19 -9.35946443828298e+18 -4.56665889548556e+18
   130   256 -4.41450816734129e+18  2.13390849827481e+17 -1.41742198436340e+19
   130   259 -3.73540782980718e+17 -2.43899815563915e+19 -1.28428628395542e+19
   130   262  3.38300961143391e+19 -2.11998916826970e+19 -5.83416853700241e+18
   130   265 -8.16892364684654e+19  5.28399176946931e+17  1.42491638827165e+20
   130   268  2.24092263080651e+20 -9.26253376602962e+19 -2.27505284132395e+20
   130   271  2.15851388957391e+20  2.25704424402377e+18 -2.75973347535278e+19
   130   274  1.60082726336041e+19  1.11060447459880e+20 -1.22024175444380e+20
   130   277 -6.84029685068657e+19  3.57273188057556e+19  3.92103484292273e+18
   130   280  3.47074739024310e+18  1.16101508914468e+19  8.89058886758111e+18
   130   283 -7.03764197400494e+18  3.86914769015486e+18 -4.98144101179412e+17
   130   286 -3.31844526052135e+18  3.80808687554187e+18 -7.05059904764999e+18
   130   289  6.02537106537743e+18  9.08425350078159e+18 -5.03540669157695e+17
   130   292 -2.00756682057644e+19  4.90366285443606e+18  2.28757888927966e+19
   130   295 -6.80555380107486e+19  7.90792897223066e+19 -1.26994446628711e+20
   130   298  8.63656379408151e+20 -4.43747081788229e+19  2.46159487969180e+20
   130   301  2.20684486881168e+19  7.00064387221094e+18  2.59916226941907e+19
   130   304  2.88905242501739e+19  2.07052074860141e+20  3.35943313227220e+20
   130   307  4.46834062132010e+19  7.57680972344377e+18 -1.77397846604611e+19
   130   310  8.04843768496112e+18 -1.17567390046900e+19 -5.62234300702045e+18
   130   313  8.98327233684319e+18 -9.60448624863512e+19 -1.57722931614258e+19
   130   316 -2.09423111883597e+19 -8.38399497739528e+17 -8.09121731113935e+17
   130   319  6.82056038946514e+18  4.26143536938284e+18 -1.42463485346988e+19
   130   322  8.32555477182736e+17  2.48634243287103e+18  1.12492050779019e+18
   130   325 -5.48166313192108e+18  1.58716037081112e+18 -1.44638486482392e+19
   130   328 -1.65720400001915e+19 -1.41192483649417e+19  2.35070417203761e+19
   130   331 -1.22353640657368e+19 -4.32210464940564e+18 -5.81541217967149e+19
   130   334 -2.04596793817691e+19  3.85669825066892e+19  2.05278941880775e+20
